"F81651","99E","","20130401","20260430","1"
"F81652","4RQ27","","19990401","20010331","1"
"F81652","5GQ","","20010401","20060930","1"
"F81652","5PY","","20061001","20130331","1"
"F81652","07G","","20130401","","1"
"F81656","5AK","","20010401","20060930","1"
"F81656","5AK","","20000401","20010331","1"
"F81656","4KH89","","19990401","20000331","1"
"F81656","5P1","","20061001","20130331","1"
"F81656","99G","","20130401","","1"
"F81661","4NK20","","19990401","20020331","1"
"F81661","5JP","","20020401","20060930","1"
"F81661","5P1","","20061001","20130331","1"
"F81661","99F","","20130401","20170430","1"
"F81665","5PX","","20061001","20130331","1"
"F81665","4PV19","","19990401","20020331","1"
"F81665","5JN","","20020401","20060930","1"
"F81665","06Q","","20130401","","1"
"F81666","5GR","","20010401","20060930","1"
"F81666","5PY","","20061001","20130331","1"
"F81666","4MR97","","19990401","20010331","1"
"F81666","99E","","20130401","","1"
"F81669","4RQ27","","19990401","20010331","1"
"F81669","5GQ","","20010401","20060930","1"
"F81669","5PY","","20061001","20130331","1"
"F81669","07G","","20130401","","1"
"F81670","4FE05","","19990401","20000331","1"
"F81670","5AH","","20000401","20060930","1"
"F81670","5PW","","20061001","20130331","1"
"F81670","06T","","20130401","20210630","1"
"F81672","5GM","","20010401","20060930","1"
"F81672","4HP11","","19990401","20010331","1"
"F81672","5PW","","20061001","20130331","1"
"F81672","06T","","20130401","20201130","1"
"F81674","4CN53","","19990401","20010331","1"
"F81674","5PX","","20061001","20130331","1"
"F81674","5GL","","20010401","20060930","1"
"F81674","06Q","","20130401","","1"
"F81675","4TQ56","","19990401","20020331","1"
"F81675","5JP","","20020401","20060930","1"
"F81675","5P1","","20061001","20130331","1"
"F81675","99F","","20130401","","1"
"F81679","5GM","","20010401","20060930","1"
"F81679","4HP11","","19990401","20010331","1"
"F81679","5PW","","20061001","20130331","1"
"F81679","06T","","20130401","","1"
"F81681","4FE05","","19990401","20000331","1"
"F81681","5AH","","20000401","20060930","1"
"F81681","5PW","","20061001","20130331","1"
"F81681","06T","","20130401","","1"
"F81683","5PX","","20061001","20130331","1"
"F81683","TAG","","20021001","20060930","1"
"F81683","4MH24","","19990401","20020930","1"
"F81683","06Q","","20130401","","1"
"F81684","5AK","","20010401","20060930","1"
"F81684","5AK","","20000401","20010331","1"
"F81684","4KH89","","19990401","20000331","1"
"F81684","5P1","","20061001","20130331","1"
"F81684","99G","","20130401","20250228","1"
"F81688","5AK","","20010401","20060930","1"
"F81688","5AK","","20000401","20010331","1"
"F81688","4KH89","","19990401","20000331","1"
"F81688","5P1","","20061001","20130331","1"
"F81688","99G","","20130401","20220331","1"
"F81690","4TQ56","","19990401","20020331","1"
"F81690","5JP","","20020401","20060930","1"
"F81690","5P1","","20061001","20130331","1"
"F81690","99F","","20130401","","1"
"F81691","4RQ27","","19990401","20010331","1"
"F81691","5GQ","","20010401","20060930","1"
"F81691","5PY","","20061001","20130331","1"
"F81691","07G","","20130401","20201130","1"
"F81695","5AK","","20010401","20060930","1"
"F81695","5AK","","20000401","20010331","1"
"F81695","4KH89","","19990401","20000331","1"
"F81695","5P1","","20061001","20130331","1"
"F81695","99G","","20130401","","1"
"F81696","5AK","","20010401","20060930","1"
"F81696","5AK","","20000401","20010331","1"
"F81696","4KH89","","19990401","20000331","1"
"F81696","5P1","","20061001","20130331","1"
"F81696","99G","","20130401","","1"
"F81697","4RQ27","","19990401","20010331","1"
"F81697","5GQ","","20010401","20060930","1"
"F81697","5PY","","20061001","20130331","1"
"F81697","07G","","20130401","","1"
"F81698","4RQ27","","19990401","20010331","1"
"F81698","5GQ","","20010401","20060930","1"
"F81698","5PY","","20061001","20130331","1"
"F81698","07G","","20130401","20191130","1"
"F81700","4NK20","","19990401","20020331","1"
"F81700","5JP","","20020401","20060930","1"
"F81700","5P1","","20061001","20130331","1"
"F81700","99F","","20130401","","1"
"F81704","4TQ56","","19990401","20020331","1"
"F81704","5JP","","20020401","20060930","1"
"F81704","5P1","","20061001","20130331","1"
"F81704","99F","","20130401","","1"
"F81707","5GR","","20010401","20060930","1"
"F81707","5PY","","20061001","20130331","1"
"F81707","4MR97","","19990401","20010331","1"
"F81707","99E","","20130401","","1"
"F81708","4RQ27","","19990401","20010331","1"
"F81708","5GQ","","20010401","20060930","1"
"F81708","5PY","","20061001","20130331","1"
"F81708","07G","","20130401","","1"
"F81711","5GR","","20010401","20060930","1"
"F81711","5PY","","20061001","20130331","1"
"F81711","4MR97","","19990401","20010331","1"
"F81711","99E","","20130401","","1"
"F81713","4NK20","","19990401","20020331","1"
"F81713","5JP","","20020401","20060930","1"
"F81713","5P1","","20061001","20130331","1"
"F81713","99F","","20130401","","1"
"F81716","5GM","","20010401","20060930","1"
"F81716","4HP11","","19990401","20010331","1"
"F81716","5PW","","20061001","20130331","1"
"F81716","06T","","20130401","","1"
"F81718","5AK","","20010401","20060930","1"
"F81718","5AK","","20000401","20010331","1"
"F81718","4KH89","","19990401","20000331","1"
"F81718","5P1","","20061001","20130331","1"
"F81718","99G","","20130401","20190430","1"
"F81719","4RQ27","","19990401","20010331","1"
"F81719","5GQ","","20010401","20060930","1"
"F81719","5PY","","20061001","20130331","1"
"F81719","07G","","20130401","20170430","1"
"F81720","4NC56","","19990401","20010331","1"
"F81720","5GP","","20010401","20060930","1"
"F81720","5PY","","20061001","20130331","1"
"F81720","99E","","20130401","20200630","1"
"F81721","4CN53","","19990401","20010331","1"
"F81721","5PX","","20061001","20130331","1"
"F81721","5GL","","20010401","20060930","1"
"F81721","06Q","","20130401","20220731","1"
"F81724","5AK","","20010401","20060930","1"
"F81724","5AK","","20000401","20010331","1"
"F81724","4KH89","","19990401","20000331","1"
"F81724","5P1","","20061001","20130331","1"
"F81724","99G","","20130401","20191130","1"
"F81725","4LN98","","19990401","20000331","1"
"F81725","5AJ","","20000401","20060930","1"
"F81725","5PV","","20061001","20130331","1"
"F81725","07H","","20130401","","1"
"F81728","4LN98","","19990401","20000331","1"
"F81728","5AJ","","20000401","20060930","1"
"F81728","5PV","","20061001","20130331","1"
"F81728","07H","","20130401","20171031","1"
"F81729","5GR","","20010401","20060930","1"
"F81729","5PY","","20061001","20130331","1"
"F81729","4MR97","","19990401","20010331","1"
"F81729","99E","","20130401","","1"
"F81730","5PX","","20061001","20130331","1"
"F81730","TAG","","20021001","20060930","1"
"F81730","4MH24","","19990401","20020930","1"
"F81730","06Q","","20130401","","1"
"F81732","4NC56","","19990401","20010331","1"
"F81732","5GP","","20010401","20060930","1"
"F81732","5PY","","20061001","20130331","1"
"F81732","99E","","20130401","","1"
"F81733","5AK","","20010401","20060930","1"
"F81733","5AK","","20000401","20010331","1"
"F81733","4KH89","","19990401","20000331","1"
"F81733","5P1","","20061001","20130331","1"
"F81733","99G","","20130401","20180930","1"
"F81737","4TG79","","19990401","20010331","1"
"F81737","5GP","","20010401","20060930","1"
"F81737","5PY","","20061001","20130331","1"
"F81737","99E","","20130401","","1"
"F81738","5PX","","20061001","20130331","1"
"F81738","TAG","","20021001","20060930","1"
"F81738","4MH24","","19990401","20020930","1"
"F81738","06Q","","20130401","20200731","1"
"F81739","4NK20","","19990401","20020331","1"
"F81739","5JP","","20020401","20060930","1"
"F81739","5P1","","20061001","20130331","1"
"F81739","99F","","20130401","","1"
"F81740","4NK20","","19990401","20020331","1"
"F81740","5JP","","20020401","20060930","1"
"F81740","5P1","","20061001","20130331","1"
"F81740","99F","","20130401","","1"
"F81741","4FE05","","19990401","20000331","1"
"F81741","5AH","","20000401","20060930","1"
"F81741","5PW","","20061001","20130331","1"
"F81741","06T","","20130401","","1"
"F81742","4RQ27","","19990401","20010331","1"
"F81742","5GQ","","20010401","20060930","1"
"F81742","5PY","","20061001","20130331","1"
"F81742","07G","","20130401","20180930","1"
"F81743","4NC56","","19990401","20010331","1"
"F81743","5GP","","20010401","20060930","1"
"F81743","5PY","","20061001","20130331","1"
"F81743","99E","","20130401","20190430","1"
"F81744","5AK","","20010401","20060930","1"
"F81744","5AK","","20000401","20010331","1"
"F81744","4KH89","","19990401","20000331","1"
"F81744","5P1","","20061001","20130331","1"
"F81744","99G","","20130401","","1"
"F81746","5GM","","20010401","20060930","1"
"F81746","4HP11","","19991201","20010331","1"
"F81746","5PW","","20061001","20130331","1"
"F81746","06T","","20130401","","1"
"F81749","5AJ","","20000901","20060930","1"
"F81749","5PV","","20061001","20130331","1"
"F81749","07H","","20130401","","1"
"F81751","5PX","","20061001","20130331","1"
"F81751","5GL","","20010401","20060930","1"
"F81751","06Q","","20130401","","1"
"F81755","5AK","","20011001","20060930","1"
"F81755","5P1","","20061001","20130331","1"
"F81755","99G","","20130401","20180930","1"
"F81756","5GR","","20020701","20060930","1"
"F81756","5PY","","20061001","20130331","1"
"F81756","99E","","20130401","20200731","1"
"F81757","5AH","","20020701","20060930","1"
"F81757","5PW","","20061001","20130331","1"
"F81757","06T","","20130401","","1"
"F81758","5DC","","20021001","20060930","1"
"F81758","5PV","","20061001","20130331","1"
"F81758","07H","","20130401","20190731","1"
"F82001","A3A8R","","20210401","","1"
"F82001","4VA42","","19990401","20010331","1"
"F82001","5C2","","20010401","20130331","1"
"F82001","07L","","20130401","20210331","1"
"F82002","A3A8R","","20210401","","1"
"F82002","4EH97","","19990401","20010331","1"
"F82002","5A4","","20010401","20130331","1"
"F82002","08F","","20130401","20210331","1"
"F82003","A3A8R","","20210401","","1"
"F82003","4VA42","","19990401","20010331","1"
"F82003","5C2","","20010401","20130331","1"
"F82003","07L","","20130401","20210331","1"
"F82004","4EL02","","19990401","20010331","1"
"F82004","5C2","","20010401","20130331","1"
"F82004","07L","","20130401","20180430","1"
"F82005","A3A8R","","20210401","","1"
"F82005","4VA42","","19990401","20010331","1"
"F82005","5C2","","20010401","20130331","1"
"F82005","07L","","20130401","20210331","1"
"F82006","A3A8R","","20210401","","1"
"F82006","4EH97","","19990401","20010331","1"
"F82006","5A4","","20010401","20130331","1"
"F82006","08F","","20130401","20210331","1"
"F82007","A3A8R","","20210401","","1"
"F82007","4EH97","","19990401","20010331","1"
"F82007","5A4","","20010401","20130331","1"
"F82007","08F","","20130401","20210331","1"
"F82008","A3A8R","","20210401","","1"
"F82008","5A4","","20010401","20130331","1"
"F82008","4YC24","","19990401","20010331","1"
"F82008","08F","","20130401","20210331","1"
"F82009","A3A8R","","20210401","","1"
"F82009","4HD99","","19990401","20010331","1"
"F82009","5A4","","20010401","20130331","1"
"F82009","08F","","20130401","20210331","1"
"F82010","A3A8R","","20210401","","1"
"F82010","4EH97","","19990401","20010331","1"
"F82010","5A4","","20010401","20130331","1"
"F82010","08F","","20130401","20210331","1"
"F82011","A3A8R","","20210401","","1"
"F82011","4HD99","","19990401","20010331","1"
"F82011","5A4","","20010401","20130331","1"
"F82011","08F","","20130401","20210331","1"
"F82012","A3A8R","","20210401","20250630","1"
"F82012","4VA42","","19990401","20010331","1"
"F82012","5C2","","20010401","20130331","1"
"F82012","07L","","20130401","20210331","1"
"F82013","A3A8R","","20210401","","1"
"F82013","4HD99","","19990401","20010331","1"
"F82013","5A4","","20010401","20130331","1"
"F82013","08F","","20130401","20210331","1"
"F82014","A3A8R","","20210401","","1"
"F82014","4EH97","","19990401","20010331","1"
"F82014","5A4","","20010401","20130331","1"
"F82014","08F","","20130401","20210331","1"
"F82015","A3A8R","","20210401","","1"
"F82015","4VA42","","19990401","20010331","1"
"F82015","5C2","","20010401","20130331","1"
"F82015","07L","","20130401","20210331","1"
"F82016","A3A8R","","20210401","","1"
"F82016","4EH97","","19990401","20010331","1"
"F82016","5A4","","20010401","20130331","1"
"F82016","08F","","20130401","20210331","1"
"F82017","A3A8R","","20210401","","1"
"F82017","4EL02","","19990401","20010331","1"
"F82017","5C2","","20010401","20130331","1"
"F82017","07L","","20130401","20210331","1"
"F82018","A3A8R","","20210401","","1"
"F82018","4EL02","","19990401","20010331","1"
"F82018","5C2","","20010401","20130331","1"
"F82018","07L","","20130401","20210331","1"
"F82019","08F","","20130401","20210331","1"
"F82019","A3A8R","","20210401","","1"
"F82019","4HD99","","19990401","20010331","1"
"F82019","5A4","","20010401","20130331","1"
"F82020","4HD99","","19990401","20010331","1"
"F82020","5A4","","20010401","20130331","1"
"F82020","08F","","20130401","20171031","1"
"F82021","A3A8R","","20210401","","1"
"F82021","4EH97","","19990401","20010331","1"
"F82021","5A4","","20010401","20130331","1"
"F82021","08F","","20130401","20210331","1"
"F82022","A3A8R","","20210401","","1"
"F82022","5A4","","20010401","20130331","1"
"F82022","4YC24","","19990401","20010331","1"
"F82022","08F","","20130401","20210331","1"
"F82023","07L","","20130401","20160405","1"
"F82023","08F","","20160406","20210331","1"
"F82023","A3A8R","","20210401","","1"
"F82023","4VA42","","19990401","20010331","1"
"F82023","5C2","","20010401","20130331","1"
"F82025","A3A8R","","20210401","","1"
"F82025","4EL02","","19990401","20010331","1"
"F82025","5C2","","20010401","20130331","1"
"F82025","07L","","20130401","20210331","1"
"F82027","A3A8R","","20210401","","1"
"F82027","4EL02","","19990401","20010331","1"
"F82027","5C2","","20010401","20130331","1"
"F82027","07L","","20130401","20210331","1"
"F82028","A3A8R","","20210401","","1"
"F82028","5A4","","20010401","20130331","1"
"F82028","4YC24","","19990401","20010331","1"
"F82028","08F","","20130401","20210331","1"
"F82030","A3A8R","","20210401","","1"
"F82030","4HD99","","19990401","20010331","1"
"F82030","5A4","","20010401","20130331","1"
"F82030","08F","","20130401","20210331","1"
"F82031","08F","","20130401","20210331","1"
"F82031","A3A8R","","20210401","","1"
"F82031","4HD99","","19990401","20010331","1"
"F82031","5A4","","20010401","20130331","1"
"F82033","A3A8R","","20210401","","1"
"F82033","5A4","","20010401","20130331","1"
"F82033","4YC24","","19990401","20010331","1"
"F82033","08F","","20130401","20210331","1"
"F82034","A3A8R","","20210401","","1"
"F82034","4EL02","","19990401","20010331","1"
"F82034","5C2","","20010401","20130331","1"
"F82034","07L","","20130401","20210331","1"
"F82038","A3A8R","","20210401","","1"
"F82038","4VA42","","19990401","20010331","1"
"F82038","5C2","","20010401","20130331","1"
"F82038","07L","","20130401","20210331","1"
"F82039","08F","","20130401","20210331","1"
"F82039","A3A8R","","20210401","","1"
"F82039","4HD99","","19990401","20010331","1"
"F82039","5A4","","20010401","20130331","1"
"F82040","A3A8R","","20210401","","1"
"F82040","4EL02","","19990401","20010331","1"
"F82040","5C2","","20010401","20130331","1"
"F82040","07L","","20130401","20210331","1"
"F82042","A3A8R","","20210401","","1"
"F82042","4EL02","","19990401","20010331","1"
"F82042","5C2","","20010401","20130331","1"
"F82042","07L","","20130401","20210331","1"
"F82045","A3A8R","","20210401","","1"
"F82045","4EH97","","19990401","20010331","1"
"F82045","5A4","","20010401","20130331","1"
"F82045","08F","","20130401","20210331","1"
"F82051","A3A8R","","20210401","","1"
"F82051","4VA42","","19990401","20010331","1"
"F82051","5C2","","20010401","20130331","1"
"F82051","07L","","20130401","20210331","1"
"F82053","A3A8R","","20210401","20250630","1"
"F82053","4EH97","","19990401","20010331","1"
"F82053","5A4","","20010401","20130331","1"
"F82053","08F","","20130401","20210331","1"
"F82055","A3A8R","","20210401","","1"
"F82055","5A4","","20010401","20130331","1"
"F82055","4YC24","","19990401","20010331","1"
"F82055","08F","","20130401","20210331","1"
"F82604","A3A8R","","20210401","","1"
"F82604","4VA42","","19990401","20010331","1"
"F82604","5C2","","20010401","20130331","1"
"F82604","07L","","20130401","20210331","1"
"F82607","A3A8R","","20210401","","1"
"F82607","5A4","","20010401","20130331","1"
"F82607","4YC24","","19990401","20010331","1"
"F82607","08F","","20130401","20210331","1"
"F82609","A3A8R","","20210401","","1"
"F82609","5A4","","20010401","20130331","1"
"F82609","4YC24","","19990401","20010331","1"
"F82609","08F","","20130401","20210331","1"
"F82610","A3A8R","","20210401","","1"
"F82610","4HD99","","19990401","20010331","1"
"F82610","5A4","","20010401","20130331","1"
"F82610","08F","","20130401","20210331","1"
"F82612","A3A8R","","20210401","","1"
"F82612","4EL02","","19990401","20010331","1"
"F82612","5C2","","20010401","20130331","1"
"F82612","07L","","20130401","20210331","1"
"F82614","A3A8R","","20210401","20210630","1"
"F82614","5A4","","20010401","20130331","1"
"F82614","4YC24","","19990401","20010331","1"
"F82614","08F","","20130401","20210331","1"
"F82619","A3A8R","","20210401","","1"
"F82619","5A4","","20010401","20130331","1"
"F82619","4YC24","","19990401","20010331","1"
"F82619","08F","","20130401","20210331","1"
"F82621","A3A8R","","20210401","20250430","1"
"F82621","4VA42","","19990401","20010331","1"
"F82621","5C2","","20010401","20130331","1"
"F82621","07L","","20130401","20210331","1"
"F82624","A3A8R","","20210401","","1"
"F82624","5A4","","20010401","20130331","1"
"F82624","4YC24","","19990401","20010331","1"
"F82624","08F","","20130401","20210331","1"
"F82625","A3A8R","","20210401","","1"
"F82625","4EL02","","19990401","20010331","1"
"F82625","5C2","","20010401","20130331","1"
"F82625","07L","","20130401","20210331","1"
"F82627","A3A8R","","20210401","","1"
"F82627","5A4","","20010401","20130331","1"
"F82627","4YC24","","19990401","20010331","1"
"F82627","08F","","20130401","20210331","1"
"F82630","A3A8R","","20210401","","1"
"F82630","4HD99","","19990401","20010331","1"
"F82630","5A4","","20010401","20130331","1"
"F82630","08F","","20130401","20210331","1"
"F82634","A3A8R","","20210401","","1"
"F82634","4VA42","","19990401","20010331","1"
"F82634","5C2","","20010401","20130331","1"
"F82634","07L","","20130401","20210331","1"
"F82638","A3A8R","","20210401","","1"
"F82638","4HD99","","19990401","20010331","1"
"F82638","5A4","","20010401","20130331","1"
"F82638","08F","","20130401","20210331","1"
"F82639","4HD99","","19990401","20010331","1"
"F82639","5A4","","20010401","20130331","1"
"F82639","08F","","20130401","20200630","1"
"F82641","5A4","","20010401","20130331","1"
"F82641","4YC24","","19990401","20010331","1"
"F82641","08F","","20130401","20170731","1"
"F82642","A3A8R","","20210401","","1"
"F82642","4VA42","","19990401","20010331","1"
"F82642","5C2","","20010401","20130331","1"
"F82642","07L","","20130401","20210331","1"
"F82643","4EH97","","19990401","20010331","1"
"F82643","5A4","","20010401","20130331","1"
"F82643","08F","","20130401","20171031","1"
"F82646","5A4","","20010401","20130331","1"
"F82646","4YC24","","19990401","20010331","1"
"F82646","08F","","20130401","20180430","1"
"F82647","A3A8R","","20210401","","1"
"F82647","4EL02","","19990401","20010331","1"
"F82647","5C2","","20010401","20130331","1"
"F82647","07L","","20130401","20210331","1"
"F82648","A3A8R","","20210401","","1"
"F82648","4EH97","","19990401","20010331","1"
"F82648","5A4","","20010401","20130331","1"
"F82648","08F","","20130401","20210331","1"
"F82649","A3A8R","","20210401","","1"
"F82649","5A4","","20010401","20130331","1"
"F82649","4YC24","","19990401","20010331","1"
"F82649","08F","","20130401","20210331","1"
"F82650","A3A8R","","20210401","","1"
"F82650","4EL02","","19990401","20010331","1"
"F82650","5C2","","20010401","20130331","1"
"F82650","07L","","20130401","20210331","1"
"F82653","4HD99","","19990401","20010331","1"
"F82653","5A4","","20010401","20130331","1"
"F82653","08F","","20130401","20200630","1"
"F82660","A3A8R","","20210401","","1"
"F82660","4VA42","","19990401","20010331","1"
"F82660","5C2","","20010401","20130331","1"
"F82660","07L","","20130401","20210331","1"
"F82661","A3A8R","","20210401","","1"
"F82661","4VA42","","19990401","20010331","1"
"F82661","5C2","","20010401","20130331","1"
"F82661","07L","","20130401","20210331","1"
"F82663","A3A8R","","20210401","","1"
"F82663","4HD99","","19990401","20010331","1"
"F82663","5A4","","20010401","20130331","1"
"F82663","08F","","20130401","20210331","1"
"F82665","4EL02","","19990401","20010331","1"
"F82665","5C2","","20010401","20130331","1"
"F82665","07L","","20130401","20181130","1"
"F82666","A3A8R","","20210401","20241031","1"
"F82666","5A4","","20010401","20130331","1"
"F82666","4YC24","","19990401","20010331","1"
"F82666","08F","","20130401","20210331","1"
"F82668","4VA42","","19990401","20010331","1"
"F82668","5C2","","20010401","20130331","1"
"F82668","07L","","20130401","20190731","1"
"F82670","A3A8R","","20210401","","1"
"F82670","4EH97","","19990401","20010331","1"
"F82670","5A4","","20010401","20130331","1"
"F82670","08F","","20130401","20210331","1"
"F82671","A3A8R","","20210401","","1"
"F82671","4EH97","","19990401","20010331","1"
"F82671","5A4","","20010401","20130331","1"
"F82671","08F","","20130401","20210331","1"
"F82674","A3A8R","","20210401","","1"
"F82674","4EH97","","19990401","20010331","1"
"F82674","5A4","","20010401","20130331","1"
"F82674","08F","","20130401","20210331","1"
"F82675","A3A8R","","20210401","","1"
"F82675","5A4","","20010401","20130331","1"
"F82675","4YC24","","19990401","20010331","1"
"F82675","08F","","20130401","20210331","1"
"F82676","A3A8R","","20210401","20210630","1"
"F82676","4EL02","","19990401","20010331","1"
"F82676","5C2","","20010401","20130331","1"
"F82676","07L","","20130401","20210331","1"
"F82677","A3A8R","","20210401","","1"
"F82677","4VA42","","19990401","20010331","1"
"F82677","5C2","","20010401","20130331","1"
"F82677","07L","","20130401","20210331","1"
"F82678","A3A8R","","20210401","","1"
"F82678","4EL02","","19990401","20010331","1"
"F82678","5C2","","20010401","20130331","1"
"F82678","07L","","20130401","20210331","1"
"F82679","A3A8R","","20210401","","1"
"F82679","4EL02","","19990701","20010331","1"
"F82679","5C2","","20010401","20130331","1"
"F82679","07L","","20130401","20210331","1"
"F82680","A3A8R","","20210401","","1"
"F82680","4EL02","","20000101","20010331","1"
"F82680","5C2","","20010401","20130331","1"
"F82680","07L","","20130401","20210331","1"
"F82686","08F","","20130401","20210331","1"
"F82686","A3A8R","","20210401","","1"
"F82686","5A4","","20020401","20130331","1"
"F83002","93C","","20200401","","1"
"F83002","4TE32","","19990401","20020331","1"
"F83002","5K8","","20020401","20130331","1"
"F83002","08H","","20130401","20200331","1"
"F83003","93C","","20200401","","1"
"F83003","4NE48","","19990401","20020331","1"
"F83003","5K7","","20020401","20130331","1"
"F83003","07R","","20130401","20200331","1"
"F83004","93C","","20200401","","1"
"F83004","4TE61","","19990401","20020331","1"
"F83004","5K8","","20020401","20130331","1"
"F83004","08H","","20130401","20200331","1"
"F83005","93C","","20200401","","1"
"F83005","4PJ16","","19990401","20020331","1"
"F83005","5K7","","20020401","20130331","1"
"F83005","07R","","20130401","20200331","1"
"F83006","93C","","20200401","","1"
"F83006","4PJ16","","19990401","20020331","1"
"F83006","5K7","","20020401","20130331","1"
"F83006","07R","","20130401","20200331","1"
"F83007","93C","","20200401","","1"
"F83007","4TE61","","19990401","20020331","1"
"F83007","5K8","","20020401","20130331","1"
"F83007","08H","","20130401","20200331","1"
"F83008","93C","","20200401","","1"
"F83008","4TE61","","19990401","20020331","1"
"F83008","5K8","","20020401","20130331","1"
"F83008","08H","","20130401","20200331","1"
"F83010","93C","","20200401","","1"
"F83010","4TE32","","19990401","20020331","1"
"F83010","5K8","","20020401","20130331","1"
"F83010","08H","","20130401","20200331","1"
"F83011","93C","","20200401","","1"
"F83011","4PJ16","","19990401","20020331","1"
"F83011","5K7","","20020401","20130331","1"
"F83011","07R","","20130401","20200331","1"
"F83012","93C","","20200401","","1"
"F83012","4TE32","","19990401","20020331","1"
"F83012","5K8","","20020401","20130331","1"
"F83012","08H","","20130401","20200331","1"
"F83015","93C","","20200401","","1"
"F83015","4TE61","","19990401","20020331","1"
"F83015","5K8","","20020401","20130331","1"
"F83015","08H","","20130401","20200331","1"
"F83017","93C","","20200401","","1"
"F83017","4NE48","","19990401","20020331","1"
"F83017","5K7","","20020401","20130331","1"
"F83017","07R","","20130401","20200331","1"
"F83018","93C","","20200401","","1"
"F83018","4NE48","","19990401","20020331","1"
"F83018","5K7","","20020401","20130331","1"
"F83018","07R","","20130401","20200331","1"
"F83019","93C","","20200401","","1"
"F83019","4NE48","","19990401","20020331","1"
"F83019","5K7","","20020401","20130331","1"
"F83019","07R","","20130401","20200331","1"
"F83020","93C","","20200401","","1"
"F83020","4NE48","","19990401","20020331","1"
"F83020","5K7","","20020401","20130331","1"
"F83020","07R","","20130401","20200331","1"
"F83021","93C","","20200401","","1"
"F83021","4TE32","","19990401","20020331","1"
"F83021","5K8","","20020401","20130331","1"
"F83021","08H","","20130401","20200331","1"
"F83022","93C","","20200401","","1"
"F83022","4PJ16","","19990401","20020331","1"
"F83022","5K7","","20020401","20130331","1"
"F83022","07R","","20130401","20200331","1"
"F83023","93C","","20200401","","1"
"F83023","4PJ16","","19990401","20020331","1"
"F83023","5K7","","20020401","20130331","1"
"F83023","07R","","20130401","20200331","1"
"F83025","93C","","20200401","20250228","1"
"F83025","4PJ16","","19990401","20020331","1"
"F83025","5K7","","20020401","20130331","1"
"F83025","07R","","20130401","20200331","1"
"F83027","93C","","20200401","20230228","1"
"F83027","4TE61","","19990401","20020331","1"
"F83027","5K8","","20020401","20130331","1"
"F83027","08H","","20130401","20200331","1"
"F83030","4NE48","","19990401","20020331","1"
"F83030","5K7","","20020401","20130331","1"
"F83030","07R","","20130401","20180630","1"
"F83032","93C","","20200401","","1"
"F83032","4TE32","","19990401","20020331","1"
"F83032","5K8","","20020401","20130331","1"
"F83032","08H","","20130401","20200331","1"
"F83033","93C","","20200401","","1"
"F83033","4TE32","","19990401","20020331","1"
"F83033","5K8","","20020401","20130331","1"
"F83033","08H","","20130401","20200331","1"
"F83034","93C","","20200401","","1"
"F83034","4TE32","","19990401","20020331","1"
"F83034","5K8","","20020401","20130331","1"
"F83034","08H","","20130401","20200331","1"
"F83039","93C","","20200401","","1"
"F83039","4TE61","","19990401","20020331","1"
"F83039","5K8","","20020401","20130331","1"
"F83039","08H","","20130401","20200331","1"
"F83042","93C","","20200401","","1"
"F83042","4PJ16","","19990401","20020331","1"
"F83042","5K7","","20020401","20130331","1"
"F83042","07R","","20130401","20200331","1"
"F83043","93C","","20200401","","1"
"F83043","4PJ16","","19990401","20020331","1"
"F83043","5K7","","20020401","20130331","1"
"F83043","07R","","20130401","20200331","1"
"F83044","93C","","20200401","","1"
"F83044","4PJ16","","19990401","20020331","1"
"F83044","5K7","","20020401","20130331","1"
"F83044","07R","","20130401","20200331","1"
"F83045","93C","","20200401","","1"
"F83045","4TE61","","19990401","20020331","1"
"F83045","5K8","","20020401","20130331","1"
"F83045","08H","","20130401","20200331","1"
"F83048","93C","","20200401","","1"
"F83048","4PJ16","","19990401","20020331","1"
"F83048","5K7","","20020401","20130331","1"
"F83048","07R","","20130401","20200331","1"
"F83050","93C","","20200401","","1"
"F83050","4NE48","","19990401","20020331","1"
"F83050","5K7","","20020401","20130331","1"
"F83050","07R","","20130401","20200331","1"
"F83051","93C","","20200401","20200630","1"
"F83051","4TE61","","19990401","20020331","1"
"F83051","5K8","","20020401","20130331","1"
"F83051","08H","","20130401","20200331","1"
"F83052","93C","","20200401","","1"
"F83052","4NE48","","19990401","20020331","1"
"F83052","5K7","","20020401","20130331","1"
"F83052","07R","","20130401","20200331","1"
"F83053","08H","","20130401","20200331","1"
"F83053","93C","","20200401","","1"
"F83053","4TE61","","19990401","20020331","1"
"F83053","5K8","","20020401","20130331","1"
"F83055","93C","","20200401","","1"
"F83055","4NE48","","19990401","20020331","1"
"F83055","5K7","","20020401","20130331","1"
"F83055","07R","","20130401","20200331","1"
"F83056","93C","","20200401","","1"
"F83056","4TE32","","19990401","20020331","1"
"F83056","5K8","","20020401","20130331","1"
"F83056","08H","","20130401","20200331","1"
"F83057","93C","","20200401","","1"
"F83057","4NE48","","19990401","20020331","1"
"F83057","5K7","","20020401","20130331","1"
"F83057","07R","","20130401","20200331","1"
"F83058","93C","","20200401","","1"
"F83058","4PJ16","","19990401","20020331","1"
"F83058","5K7","","20020401","20130331","1"
"F83058","07R","","20130401","20200331","1"
"F83059","07R","","20130401","20200331","1"
"F83059","93C","","20200401","","1"
"F83059","4NE48","","19990401","20020331","1"
"F83059","5K7","","20020401","20130331","1"
"F83060","93C","","20200401","","1"
