"243","MALVERN HILLS DISTRICT COUNCIL","Y60","QGH","THE COUNCIL HOUSE","AVENUE ROAD","","MALVERN","","WR14 3AF","20040401","","","RO36","","","","","","","","1","","","","",""
"244","MANSFIELD DISTRICT COUNCIL","Y60","QT1","CIVIC CENTRE","CHESTERFIELD ROAD SOUTH","","MANSFIELD","","NG19 7BH","20040401","","","RO36","","","","","","","","1","","","","",""
"245","MELTON BOROUGH COUNCIL","Y60","QK1","PARKSIDE","STATION APPROACH","BURTON STREET","MELTON MOWBRAY","","LE13 1GH","20040401","","","RO34","","","","","","","","1","","","","",""
"246","MENDIP DISTRICT COUNCIL","Y58","QSL","COUNCIL OFFICES","CANNARDS GRAVE ROAD","","SHEPTON MALLET","","BA4 5BT","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"248","MID DEVON DISTRICT COUNCIL","Y58","QJK","PHOENIX HOUSE","PHOENIX LANE","","TIVERTON","","EX16 6PP","20040401","","","RO36","","","","","","","","1","","","","",""
"249","MID SUFFOLK DISTRICT COUNCIL","Y61","T6Y0W","COUNCIL OFFICES","131 HIGH STREET","NEEDHAM MARKET","IPSWICH","","IP6 8GF","20040401","","","RO36","","","","","","","","1","","","","",""
"250","MID SUSSEX DISTRICT COUNCIL","Y59","S9B9J","OAKLANDS","OAKLANDS ROAD","","HAYWARDS HEATH","","RH16 1SS","20040401","","","RO36","","","","","","","","1","","","","",""
"251","MOLE VALLEY DISTRICT COUNCIL","Y59","S9B9J","PIPPBROOK","","","DORKING","","RH4 1SJ","20040401","","","RO36","","","","","","","","1","","","","",""
"254","NEW FOREST DISTRICT COUNCIL","Y59","QRL","APPLETREE COURT","BEAULIEU ROAD","","LYNDHURST","","SO43 7PA","20040401","","","RO36","","","","","","","","1","","","","",""
"255","NEWARK AND SHERWOOD DISTRICT COUNCIL","Y60","QT1","CASTLE HOUSE","GREAT NORTH ROAD","","NEWARK","","NG24 1BY","20040401","","","RO36","","","","","","","","1","","","","",""
"256","NEWCASTLE-UNDER-LYME BOROUGH COUNCIL","Y60","QNC","CASTLE HOUSE","BARRACKS ROAD","","NEWCASTLE","","ST5 1BL","20040401","","","RO34","","","","","","","","1","","","","",""
"258","NORTH DEVON DISTRICT COUNCIL","Y58","QJK","LYNTON HOUSE","COMMERCIAL ROAD","","BARNSTAPLE","","EX31 1DG","20040401","","","RO36","","","","","","","","1","","","","",""
"259","NORTH DORSET DISTRICT COUNCIL","Y58","QVV","NORDON","SALISBURY ROAD","","BLANDFORD FORUM","","DT11 7LL","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"260","NORTH EAST DERBYSHIRE DISTRICT COUNCIL","Y60","QJ2","2013 MILL LANE","WINGERWORTH","","CHESTERFIELD","","S42 6NG","20040401","","","RO36","","","","","","","","1","","","","",""
"261","NORTH HERTFORDSHIRE DISTRICT COUNCIL","Y61","S1Y5D","COUNCIL OFFICES","GERNON ROAD","","LETCHWORTH GARDEN CITY","","SG6 3JF","20040401","","","RO36","","","","","","","","1","","","","",""
"262","NORTH KESTEVEN DISTRICT COUNCIL","Y60","QJM","COUNCIL OFFICES","KESTEVEN STREET","","SLEAFORD","","NG34 7EF","20040401","","","RO36","","","","","","","","1","","","","",""
"263","NORTH NORFOLK DISTRICT COUNCIL","Y61","T6Y0W","COUNCIL OFFICES","HOLT ROAD","","CROMER","","NR27 9EN","20040401","","","RO36","","","","","","","","1","","","","",""
"264","NORTH WARWICKSHIRE BOROUGH COUNCIL","Y60","QWU","THE COUNCIL HOUSE","SOUTH STREET","","ATHERSTONE","","CV9 1DE","20040401","","","RO34","","","","","","","","1","","","","",""
"265","NORTH WEST LEICESTERSHIRE DISTRICT COUNCIL","Y60","QK1","COUNCIL OFFICES","WHITWICK ROAD","","COALVILLE","","LE67 3FJ","20040401","","","RO36","","","","","","","","1","","","","",""
"266","NORTHAMPTON BOROUGH COUNCIL","Y60","QPM","THE GUILDHALL","ST GILES SQUARE","","NORTHAMPTON","","NN1 1DE","20040401","20210331","","RO34","","","","","","","","1","","","","",""
"267","NORWICH CITY COUNCIL","Y61","T6Y0W","CITY HALL","ST PETERS STREET","","NORWICH","","NR2 1NH","20040401","","","RO35","","","","","","","","1","","","","",""
"268","NUNEATON AND BEDWORTH BOROUGH COUNCIL","Y60","QWU","TOWN HALL","COTON ROAD","","NUNEATON","","CV11 5AA","20040401","","","RO34","","","","","","","","1","","","","",""
"269","OADBY AND WIGSTON BOROUGH COUNCIL","Y60","QK1","40 BELL STREET","","","WIGSTON","","LE18 1AD","20040401","","","RO34","","","","","","","","1","","","","",""
"270","OXFORD CITY COUNCIL","Y59","S0E4D","TOWN HALL","ST ALDATES","","OXFORD","","OX1 1BX","20040401","","","RO35","","","","","","","","1","","","","",""
"272","PENDLE BOROUGH COUNCIL","Y62","QE1","NUMBER ONE","MARKET STREET","","NELSON","","BB9 7LJ","20040401","","","RO34","","","","","","","","1","","","","",""
"274","PRESTON CITY COUNCIL","Y62","QE1","TOWN HALL","LANCASTER ROAD","","PRESTON","","PR1 2RL","20040401","","","RO35","","","","","","","","1","","","","",""
"275","PURBECK DISTRICT COUNCIL","Y58","QVV","WESTPORT HOUSE","WORGRET ROAD","","WAREHAM","","BH20 4PP","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"276","REDDITCH BOROUGH COUNCIL","Y60","QGH","TOWN HALL","WALTER STRANZ SQUARE","","REDDITCH","","B98 8AH","20040401","","","RO34","","","","","","","","1","","","","",""
"277","REIGATE AND BANSTEAD BOROUGH COUNCIL","Y59","S9B9J","TOWN HALL","CASTLEFIELD ROAD","","REIGATE","","RH2 0SH","20040401","","","RO34","","","","","","","","1","","","","",""
"279","RIBBLE VALLEY BOROUGH COUNCIL","Y62","QE1","COUNCIL OFFICES","CHURCH WALK","","CLITHEROE","","BB7 2RA","20040401","","","RO34","","","","","","","","1","","","","",""
"280","RICHMONDSHIRE DISTRICT COUNCIL","Y63","QOQ","MERCURY HOUSE","STATION ROAD","","RICHMOND","","DL10 4JX","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"281","ROCHFORD DISTRICT COUNCIL","Y61","D7T5G","COUNCIL OFFICES","SOUTH STREET","","ROCHFORD","","SS4 1BW","20040401","","","RO36","","","","","","","","1","","","","",""
"282","ROSSENDALE BOROUGH COUNCIL","Y62","QE1","ONE STOP SHOP","THE BUSINESS CENTRE","FUTURES PARK","BACUP","","OL13 0BB","20040401","","","RO34","","","","","","","","1","","","","",""
"283","ROTHER DISTRICT COUNCIL","Y59","S9B9J","TOWN HALL","LONDON ROAD","","BEXHILL-ON-SEA","","TN39 3JX","20040401","","","RO36","","","","","","","","1","","","","",""
"284","RUGBY BOROUGH COUNCIL","Y60","QWU","TOWN HALL","EVREUX WAY","","RUGBY","","CV21 2RR","20040401","","","RO34","","","","","","","","1","","","","",""
"285","RUNNYMEDE BOROUGH COUNCIL","Y59","S9B9J","RUNNYMEDE CIVIC CENTRE","STATION ROAD","","ADDLESTONE","","KT15 2AH","20040401","","","RO34","","","","","","","","1","","","","",""
"286","RUSHCLIFFE BOROUGH COUNCIL","Y60","QT1","RUSHCLIFFE ARENA","RUGBY ROAD","WEST BRIDGFORD","NOTTINGHAM","","NG2 7YG","20040401","","","RO34","","","","","","","","1","","","","",""
"287","RUSHMOOR BOROUGH COUNCIL","Y59","QRL","COUNCIL OFFICES","FARNBOROUGH ROAD","","FARNBOROUGH","","GU14 7JU","20040401","","","RO34","","","","","","","","1","","","","",""
"288","RYEDALE DISTRICT COUNCIL","Y63","QOQ","RYEDALE HOUSE","OLD MALTON ROAD","","MALTON","","YO17 7HH","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"289","SCARBOROUGH BOROUGH COUNCIL","Y63","QOQ","TOWN HALL","ST NICHOLAS STREET","","SCARBOROUGH","","YO11 2HG","20040401","20230331","","RO34","","","","","","","","1","","","","",""
"290","SEDGEMOOR DISTRICT COUNCIL","Y58","QSL","BRIDGWATER HOUSE","KING SQUARE","","BRIDGWATER","","TA6 3AR","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"291","SELBY DISTRICT COUNCIL","Y63","QOQ","CIVIC CENTRE","WAR MEMORIAL SQUARE","DONCASTER ROAD","SELBY","","YO8 9FT","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"292","SEVENOAKS DISTRICT COUNCIL","Y59","QKS","COUNCIL OFFICES","ARGYLE ROAD","","SEVENOAKS","","TN13 1HG","20040401","","","RO36","","","","","","","","1","","","","",""
"293","FOLKESTONE AND HYTHE COUNCIL","Y59","QKS","CIVIC CENTRE","CASTLE HILL AVENUE","","FOLKESTONE","","CT20 2QY","20040401","","","RO36","","","","","","","","1","","","","",""
"294","SOUTH BUCKS DISTRICT COUNCIL","Y59","S0E4D","CAPSWOOD","OXFORD ROAD","DENHAM","UXBRIDGE","","UB9 4LH","20040401","20200331","","RO36","","","","","","","","1","","","","",""
"295","SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL","Y61","S1Y5D","SOUTH CAMBRIDGESHIRE HALL","6010 CAMBOURNE BUSINESS PARK","CAMBOURNE","CAMBRIDGE","","CB23 6EA","20040401","","","RO36","","","","","","","","1","","","","",""
"296","SOUTH DERBYSHIRE DISTRICT COUNCIL","Y60","QJ2","CIVIC OFFICES","CIVIC WAY","","SWADLINCOTE","","DE11 0AH","20040401","","","RO36","","","","","","","","1","","","","",""
"297","SOUTH HAMS DISTRICT COUNCIL","Y58","QJK","FOLLATON HOUSE","PLYMOUTH ROAD","","TOTNES","","TQ9 5NE","20040401","","","RO36","","","","","","","","1","","","","",""
"298","SOUTH HOLLAND DISTRICT COUNCIL","Y60","QJM","COUNCIL OFFICES","PRIORY ROAD","","SPALDING","","PE11 2XE","20040401","","","RO36","","","","","","","","1","","","","",""
"299","SOUTH KESTEVEN DISTRICT COUNCIL","Y60","QJM","COUNCIL OFFICES","ST PETERS HILL","","GRANTHAM","","NG31 6PZ","20040401","","","RO36","","","","","","","","1","","","","",""
"303","SOUTH LAKELAND DISTRICT COUNCIL","Y62","QE1","SOUTH LAKELAND HOUSE","LOWTHER STREET","","KENDAL","","LA9 4UF","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"304","BOLTON METROPOLITAN BOROUGH COUNCIL","Y62","QOP","TOWN HALL","VICTORIA SQUARE","","BOLTON","","BL1 1RU","19800101","","","RO37","","","","","","","","1","","","","",""
"305","BURY METROPOLITAN BOROUGH COUNCIL","Y62","QOP","TOWN HALL","KNOWSLEY STREET","","BURY","","BL9 0SW","19800101","","","RO37","","","","","","","","1","","","","",""
"306","MANCHESTER CITY COUNCIL","Y62","QOP","TOWN HALL","ALBERT SQUARE","","MANCHESTER","","M60 2LA","19800101","","","RO37","","","","","","","","1","","","","",""
"307","OLDHAM METROPOLITAN BOROUGH COUNCIL","Y62","QOP","CIVIC CENTRE","WEST STREET","","OLDHAM","","OL1 1UT","19800101","","","RO37","","","","","","","","1","","","","",""
"308","ROCHDALE METROPOLITAN BOROUGH COUNCIL","Y62","QOP","NUMBER ONE RIVERSIDE","SMITH STREET","","ROCHDALE","","OL16 1XU","19800101","","","RO37","","","","","","","","1","","","","",""
"309","SALFORD CITY COUNCIL","Y62","QOP","CIVIC CENTRE","CHORLEY ROAD","","MANCHESTER","","M27 5AW","19800101","","","RO37","","","","","","","","1","","","","",""
"310","STOCKPORT METROPOLITAN BOROUGH COUNCIL","Y62","QOP","FRED PERRY HOUSE","EDWARD STREET","","STOCKPORT","","SK1 3UR","19800101","","","RO37","","","","","","","","1","","","","",""
"311","TAMESIDE METROPOLITAN BOROUGH COUNCIL","Y62","QOP","TAMESIDE ONE","MARKET PLACE","","ASHTON-UNDER-LYNE","","OL6 6BH","19800101","","","RO37","","","","","","","","1","","","","",""
"312","TRAFFORD METROPOLITAN BOROUGH COUNCIL","Y62","QOP","TRAFFORD TOWN HALL","TALBOT ROAD","STRETFORD","MANCHESTER","","M32 0TH","19800101","","","RO37","","","","","","","","1","","","","",""
"313","WIGAN METROPOLITAN BOROUGH COUNCIL","Y62","QOP","TOWN HALL","LIBRARY STREET","","WIGAN","","WN1 1YN","19800101","","","RO37","","","","","","","","1","","","","",""
"314","SOUTH NORFOLK DISTRICT COUNCIL","Y61","T6Y0W","SOUTH NORFOLK HOUSE","CYGNET COURT","LONG STRATTON","NORWICH","","NR15 2GW","20040401","","","RO36","","","","","","","","1","","","","",""
"315","KNOWSLEY METROPOLITAN BOROUGH COUNCIL","Y62","QYG","MUNICIPAL BUILDINGS","ARCHWAY ROAD","HUYTON","LIVERPOOL","","L36 9UX","19800101","","","RO37","","","","","","","","1","","","","",""
"316","LIVERPOOL CITY COUNCIL","Y62","QYG","MUNICIPAL BUILDINGS","DALE STREET","","LIVERPOOL","","L2 2ZR","19800101","","","RO37","","","","","","","","1","","","","",""
"317","SEFTON METROPOLITAN BOROUGH COUNCIL","Y62","QYG","TOWN HALL","ORIEL ROAD","","BOOTLE","","L20 7AE","19800101","","","RO37","","","","","","","","1","","","","",""
"318","ST HELENS COUNCIL","Y62","QYG","WESLEY HOUSE","CORPORATION STREET","","ST. HELENS","","WA10 1HF","19800101","","","RO37","","","","","","","","1","","","","",""
"319","WIRRAL BOROUGH COUNCIL","Y62","QYG","TOWN HALL","BRIGHTON STREET","","WALLASEY","","CH44 8ED","19800101","","","RO37","","","","","","","","1","","","","",""
"321","HALTON BOROUGH COUNCIL","Y62","QYG","MUNICIPAL BUILDING","KINGSWAY","","WIDNES","","WA8 7QF","19980401","","","RO40","","","","","","","","1","","","","",""
"322","WARRINGTON BOROUGH COUNCIL","Y62","QYG","COUNCIL OFFICES","1 TIME SQUARE","","WARRINGTON","","WA1 2NT","19980401","","","RO40","","","","","","","","1","","","","",""
"323","LANCASHIRE COUNTY COUNCIL","Y62","QE1","PO BOX 78","COUNTY HALL","FISHERGATE","PRESTON","","PR1 8XJ","19980401","","","RO33","","","","","","","","1","","","","",""
"324","BLACKBURN WITH DARWEN BOROUGH COUNCIL","Y62","QE1","TOWN HALL","KING WILLIAM STREET","","BLACKBURN","","BB1 7DY","19980401","","","RO40","","","","","","","","1","","","","",""
"325","BLACKPOOL BOROUGH COUNCIL","Y62","QE1","MUNICIPAL BUILDINGS","CORPORATION STREET","","BLACKPOOL","","FY1 1EJ","19980401","","","RO40","","","","","","","","1","","","","",""
"326","CHESHIRE EAST COUNCIL","Y62","QYG","MUNICIPAL BUILDINGS","EARLE STREET","","CREWE","","CW1 2BJ","20040401","","","RO40","","","","","","","","1","","","","",""
"327","CHESHIRE WEST AND CHESTER COUNCIL","Y62","QYG","58 NICHOLAS STREET","","","CHESTER","","CH1 2NP","20090401","","","RO40","","","","","","","","1","","","","",""
"328","SOUTH RIBBLE BOROUGH COUNCIL","Y62","QE1","CIVIC CENTRE","WEST PADDOCK","","LEYLAND","","PR25 1DH","20040401","","","RO34","","","","","","","","1","","","","",""
"329","SOUTH SOMERSET DISTRICT COUNCIL","Y58","QSL","THE COUNCIL OFFICES","BRYMPTON WAY","","YEOVIL","","BA20 2HT","20040401","20230331","","RO36","","","","","","","","1","","","","",""
"330","SOUTH STAFFORDSHIRE COUNCIL","Y60","QNC","COUNCIL OFFICES","WOLVERHAMPTON ROAD","CODSALL","WOLVERHAMPTON","","WV8 1PX","20040401","","","RO36","","","","","","","","1","","","","",""
"331","SPELTHORNE BOROUGH COUNCIL","Y59","S9B9J","COUNCIL OFFICES","KNOWLE GREEN","","STAINES-UPON-THAMES","","TW18 1XB","20040401","","","RO34","","","","","","","","1","","","","",""
"332","ST ALBANS CITY AND DISTRICT COUNCIL","Y61","S1Y5D","CIVIC CENTRE","ST PETERS STREET","","ST. ALBANS","","AL1 3JE","20040401","","","RO36","","","","","","","","1","","","","",""
"333","ST EDMUNDSBURY BOROUGH COUNCIL","Y61","T6Y0W","WEST SUFFOLK HOUSE","WESTERN WAY","","BURY ST. EDMUNDS","","IP33 3YU","20040401","20190331","","RO34","","","","","","","","1","","","","",""
"334","STAFFORD BOROUGH COUNCIL","Y60","QNC","CIVIC CENTRE","RIVERSIDE","","STAFFORD","","ST16 3AQ","20040401","","","RO34","","","","","","","","1","","","","",""
"335","STAFFORDSHIRE MOORLANDS DISTRICT COUNCIL","Y60","QNC","MOORLANDS HOUSE","STOCKWELL STREET","","LEEK","","ST13 6HQ","20040401","","","RO36","","","","","","","","1","","","","",""
"336","STEVENAGE BOROUGH COUNCIL","Y61","S1Y5D","DANESHILL HOUSE","DANESTRETE","","STEVENAGE","","SG1 1HN","20040401","","","RO34","","","","","","","","1","","","","",""
"337","STRATFORD-ON-AVON DISTRICT COUNCIL","Y60","QWU","ELIZABETH HOUSE","CHURCH STREET","","STRATFORD-UPON-AVON","","CV37 6HX","20040401","","","RO36","","","","","","","","1","","","","",""
"338","STROUD DISTRICT COUNCIL","Y58","QR1","EBLEY MILL","EBLEY WHARF","","STROUD","","GL5 4UB","20040401","","","RO36","","","","","","","","1","","","","",""
"339","SUFFOLK COASTAL DISTRICT COUNCIL","Y61","T6Y0W","MELTON HILL","","","WOODBRIDGE","","IP12 1AU","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"340","SURREY HEATH BOROUGH COUNCIL","Y59","S9B9J","SURREY HEATH HOUSE","KNOLL ROAD","","CAMBERLEY","","GU15 3HD","20040401","","","RO34","","","","","","","","1","","","","",""
"341","SWALE BOROUGH COUNCIL","Y59","QKS","SWALE HOUSE","EAST STREET","","SITTINGBOURNE","","ME10 3HT","20040401","","","RO34","","","","","","","","1","","","","",""
"343","TAMWORTH BOROUGH COUNCIL","Y60","QNC","MARMION HOUSE","LICHFIELD STREET","","TAMWORTH","","B79 7BZ","20040401","","","RO34","","","","","","","","1","","","","",""
"344","TANDRIDGE DISTRICT COUNCIL","Y59","S9B9J","COUNCIL OFFICES","8 STATION ROAD EAST","","OXTED","","RH8 0BT","20040401","","","RO36","","","","","","","","1","","","","",""
"345","TAUNTON DEANE BOROUGH COUNCIL","Y58","QSL","THE DEANE HOUSE","BELVEDERE ROAD","","TAUNTON","","TA1 1HE","20040401","20190331","","RO34","","","","","","","","1","","","","",""
"346","TEIGNBRIDGE DISTRICT COUNCIL","Y58","QJK","FORDE HOUSE","BRUNEL ROAD","","NEWTON ABBOT","","TQ12 4XX","20040401","","","RO36","","","","","","","","1","","","","",""
"347","TENDRING DISTRICT COUNCIL","Y61","D7T5G","TOWN HALL","STATION ROAD","","CLACTON-ON-SEA","","CO15 1SE","20040401","","","RO36","","","","","","","","1","","","","",""
"348","TEST VALLEY BOROUGH COUNCIL","Y59","QRL","BEECH HURST","WEYHILL ROAD","","ANDOVER","","SP10 3AJ","20040401","","","RO34","","","","","","","","1","","","","",""
"349","TEWKESBURY BOROUGH COUNCIL","Y58","QR1","COUNCIL OFFICES","GLOUCESTER ROAD","","TEWKESBURY","","GL20 5TT","20040401","","","RO34","","","","","","","","1","","","","",""
"350","THANET DISTRICT COUNCIL","Y59","QKS","CECIL STREET","","","MARGATE","","CT9 1XZ","20040401","","","RO36","","","","","","","","1","","","","",""
"351","THREE RIVERS DISTRICT COUNCIL","Y61","S1Y5D","THREE RIVERS HOUSE","NORTHWAY","","RICKMANSWORTH","","WD3 1RL","20040401","","","RO36","","","","","","","","1","","","","",""
"352","TONBRIDGE AND MALLING BOROUGH COUNCIL","Y59","QKS","GIBSON BUILDING","GIBSON DRIVE","KINGS HILL","WEST MALLING","","ME19 4LZ","20040401","","","RO34","","","","","","","","1","","","","",""
"354","TORRIDGE DISTRICT COUNCIL","Y58","QJK","RIVERBANK HOUSE","","","BIDEFORD","","EX39 2QG","20040401","","","RO36","","","","","","","","1","","","","",""
"355","TUNBRIDGE WELLS BOROUGH COUNCIL","Y59","QKS","TOWN HALL","MOUNT PLEASANT ROAD","","TUNBRIDGE WELLS","","TN1 1RS","20040401","","","RO34","","","","","","","","1","","","","",""
"356","UTTLESFORD DISTRICT COUNCIL","Y61","D7T5G","COUNCIL OFFICES","LONDON ROAD","","SAFFRON WALDEN","","CB11 4ER","20040401","","","RO36","","","","","","","","1","","","","",""
"358","VALE OF WHITE HORSE DISTRICT COUNCIL","Y59","S0E4D","135 EASTERN AVENUE","MILTON PARK","MILTON","ABINGDON","","OX14 4SB","20040401","","","RO36","","","","","","","","1","","","","",""
"359","WARWICK DISTRICT COUNCIL","Y60","QWU","RIVERSIDE HOUSE","MILVERTON HILL","","LEAMINGTON SPA","","CV32 5HZ","20040401","","","RO36","","","","","","","","1","","","","",""
"360","WATFORD BOROUGH COUNCIL","Y61","S1Y5D","TOWN HALL","HEMPSTEAD ROAD","","WATFORD","","WD17 3EX","20040401","","","RO34","","","","","","","","1","","","","",""
"361","WAVENEY DISTRICT COUNCIL","Y61","T6Y0W","TOWN HALL","HIGH STREET","","LOWESTOFT","","NR32 1HS","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"362","WAVERLEY BOROUGH COUNCIL","Y59","S9B9J","THE BURYS","","","GODALMING","","GU7 1HR","20040401","","","RO34","","","","","","","","1","","","","",""
"363","WEALDEN DISTRICT COUNCIL","Y59","S9B9J","COUNCIL OFFICES","VICARAGE LANE","","HAILSHAM","","BN27 2AX","20040401","","","RO36","","","","","","","","1","","","","",""
"364","WELLINGBOROUGH BOROUGH COUNCIL","Y60","QPM","SWANSPOOL HOUSE","DODDINGTON ROAD","","WELLINGBOROUGH","","NN8 1BP","20040401","20210331","","RO34","","","","","","","","1","","","","",""
"365","WELWYN HATFIELD BOROUGH COUNCIL","Y61","S1Y5D","COUNCIL OFFICES","THE CAMPUS","","WELWYN GARDEN CITY","","AL8 6AE","20040401","","","RO34","","","","","","","","1","","","","",""
"366","WEST DEVON BOROUGH COUNCIL","Y58","QJK","KILWORTHY PARK","DRAKE ROAD","","TAVISTOCK","","PL19 0BZ","20040401","","","RO34","","","","","","","","1","","","","",""
"367","WEST DORSET DISTRICT COUNCIL","Y58","QVV","SOUTH WALKS HOUSE","SOUTH WALKS ROAD","","DORCHESTER","","DT1 1UZ","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"368","WEST LANCASHIRE BOROUGH COUNCIL","Y62","QE1","52 DERBY STREET","","","ORMSKIRK","","L39 2FF","20040401","","","RO34","","","","","","","","1","","","","",""
"369","WEST LINDSEY DISTRICT COUNCIL","Y60","QJM","THE GUILDHALL","MARSHALLS YARD","","GAINSBOROUGH","","DN21 2NA","20040401","","","RO36","","","","","","","","1","","","","",""
"370","WEST OXFORDSHIRE DISTRICT COUNCIL","Y59","S0E4D","3 WELCH WAY","","","WITNEY","","OX28 6JH","20040401","","","RO36","","","","","","","","1","","","","",""
"371","WEST SOMERSET DISTRICT COUNCIL","Y58","QSL","KILLICK WAY","WILLITON","","TAUNTON","","TA4 4QA","20040401","20190331","","RO36","","","","","","","","1","","","","",""
"372","WEYMOUTH AND PORTLAND BOROUGH COUNCIL","Y58","QVV","COUNCIL OFFICES","NORTH QUAY","","WEYMOUTH","","DT4 8TA","20040401","20190331","","RO34","","","","","","","","1","","","","",""
"373","WINCHESTER CITY COUNCIL","Y59","QRL","CITY OFFICES","COLEBROOK STREET","","WINCHESTER","","SO23 9LJ","20040401","","","RO35","","","","","","","","1","","","","",""
"374","WOKING BOROUGH COUNCIL","Y59","S9B9J","CIVIC OFFICES","GLOUCESTER SQUARE","","WOKING","","GU21 6YL","20040401","","","RO34","","","","","","","","1","","","","",""
"375","WORCESTER CITY COUNCIL","Y60","QGH","GUILDHALL","HIGH STREET","","WORCESTER","","WR1 2EY","20040401","","","RO35","","","","","","","","1","","","","",""
"376","WORTHING BOROUGH COUNCIL","Y59","S9B9J","PORTLAND HOUSE","44 RICHMOND ROAD","","WORTHING","","BN11 1HS","20040401","","","RO34","","","","","","","","1","","","","",""
"378","WYCHAVON DISTRICT COUNCIL","Y60","QGH","CIVIC CENTRE","QUEEN ELIZABETH DRIVE","","PERSHORE","","WR10 1PT","20040401","","","RO36","","","","","","","","1","","","","",""
"379","WYCOMBE DISTRICT COUNCIL","Y59","S0E4D","QUEEN VICTORIA ROAD","","","HIGH WYCOMBE","","HP11 1BB","20040401","20200331","","RO36","","","","","","","","1","","","","",""
"380","WYRE BOROUGH COUNCIL","Y62","QE1","WYRE CIVIC CENTRE","BRECK ROAD","","POULTON-LE-FYLDE","","FY6 7PU","20040401","","","RO34","","","","","","","","1","","","","",""
"381","WYRE FOREST DISTRICT COUNCIL","Y60","QGH","WYRE FOREST HOUSE","FINEPOINT WAY","","KIDDERMINSTER","","DY11 7WF","20040401","","","RO36","","","","","","","","1","","","","",""
"382","SOUTH NORTHAMPTONSHIRE COUNCIL","Y60","QPM","THE FORUM","MOAT LANE","","TOWCESTER","","NN12 6AD","20040401","20210331","","RO36","","","","","","","","1","","","","",""
"383","SOUTH OXFORDSHIRE DISTRICT COUNCIL","Y59","S0E4D","135 EASTERN AVENUE","MILTON PARK","MILTON","ABINGDON","","OX14 4SB","20040401","","","RO36","","","","","","","","1","","","","",""
"404","WARWICKSHIRE COUNTY COUNCIL","Y60","QWU","SHIRE HALL","MARKET PLACE","","WARWICK","","CV34 4RL","19800101","","","RO33","","","","","","","","1","","","","",""
"406","BIRMINGHAM CITY COUNCIL","Y60","QHL","THE COUNCIL HOUSE","","","BIRMINGHAM","","B1 1BB","19800101","","","RO37","","","","","","","","1","","","","",""
"407","COVENTRY CITY COUNCIL","Y60","QWU","COUNCIL HOUSE","EARL STREET","","COVENTRY","","CV1 5RR","19800101","","","RO37","","","","","","","","1","","","","",""
"408","DUDLEY METROPOLITAN BOROUGH COUNCIL","Y60","QUA","THE COUNCIL HOUSE","PRIORY ROAD","","DUDLEY","","DY1 1HF","19800101","","","RO37","","","","","","","","1","","","","",""
"409","SANDWELL METROPOLITAN BOROUGH COUNCIL","Y60","QUA","SANDWELL COUNCIL HOUSE","FREETH STREET","","OLDBURY","","B69 3DE","19800101","","","RO37","","","","","","","","1","","","","",""
"410","SOLIHULL METROPOLITAN BOROUGH COUNCIL","Y60","QHL","COUNCIL HOUSE","MANOR SQUARE","","SOLIHULL","","B91 3QB","19800101","","","RO37","","","","","","","","1","","","","",""
"411","WALSALL METROPOLITAN BOROUGH COUNCIL","Y60","QUA","CIVIC CENTRE","","","WALSALL","","WS1 1TP","19800101","","","RO37","","","","","","","","1","","","","",""
"412","CITY OF WOLVERHAMPTON COUNCIL","Y60","QUA","CIVIC CENTRE","ST PETERS SQUARE","","WOLVERHAMPTON","","WV1 1SH","19800101","","","RO37","","","","","","","","1","","","","",""
"413","STAFFORDSHIRE COUNTY COUNCIL","Y60","QNC","1 STAFFORDSHIRE PLACE","","","STAFFORD","","ST16 2DH","19970401","","","RO33","","","","","","","","1","","","","",""
"414","STOKE-ON-TRENT CITY COUNCIL","Y60","QNC","CIVIC CENTRE","GLEBE STREET","","STOKE-ON-TRENT","","ST4 1HH","19970401","","","RO40","","","","","","","","1","","","","",""
"415","HEREFORDSHIRE COUNCIL","Y60","QGH","PLOUGH LANE","","","HEREFORD","","HR4 0LE","19980401","","","RO40","","","","","","","","1","","","","",""
"416","WORCESTERSHIRE COUNTY COUNCIL","Y60","QGH","COUNTY HALL","SPETCHLEY ROAD","","WORCESTER","","WR5 2NP","19980401","","","RO33","","","","","","","","1","","","","",""
"417","SHROPSHIRE COUNCIL","Y60","QOC","SHIREHALL","ABBEY FOREGATE","","SHREWSBURY","","SY2 6NG","19980401","","","RO40","","","","","","","","1","","","","",""
"418","TELFORD & WREKIN COUNCIL","Y60","QOC","ADDENBROOKE HOUSE","IRONMASTERS WAY","TOWN CENTRE","TELFORD","","TF3 4NT","19980401","","","RO40","","","","","","","","1","","","","",""
